recipe_urls,recipe_name,prep_time,cooking_time,total_time,recipe_servings,recipe_yield,r_ingrids,r_direction,r_nutrition_info
https://www.allrecipes.com/recipe/266164/air-fryer-meatloaf/,Air Fryer Meatloaf,10 mins,25 mins,45 mins,4,4 servings,"['1 pound lean ground beef', '1 large egg, lightly beaten', '3 tablespoons dry bread crumbs', '1 small onion, finely chopped', '1 tablespoon chopped fresh thyme', '1 teaspoon salt', 'ground black pepper to taste', '2 mushrooms, thickly sliced', '1 tablespoon olive oil, or as needed']","['1   Preheat an air fryer to 392 degrees F (200 degrees C).', '2   Combine ground beef, egg, bread crumbs, onion, thyme, salt, and pepper in a bowl. Knead and mix thoroughly.', '3   Transfer beef mixture to a baking pan and smooth the top. Press mushrooms into the top and coat with olive oil. Place the pan into the air fryer basket and slide into the air fryer.', '4   Set air fryer timer for 25 minutes and roast meatloaf until nicely browned.', '5   Let meatloaf rest at least 10 minutes before slicing into wedges and serving.']",['Per Serving:  297 calories; protein 24.8g; carbohydrates 5.9g; fat 18.8g; cholesterol 125.5mg; sodium 706.5mg.']
https://www.allrecipes.com/recipe/279015/air-fryer-chicken-taquitos/,Air Fryer Chicken Taquitos,15 mins,20 mins,35 mins,6,6 taquitos,"['1 teaspoon vegetable oil', '2 tablespoons diced onion', '1 clove garlic, minced', '2 tablespoons chopped green chiles (such as Ortega®)', '2 tablespoons Mexican-style hot tomato sauce (such as El Pato®)', '1 cup shredded rotisserie chicken', '2 tablespoons Neufchatel cheese', '½ cup shredded Mexican cheese blend', '1 pinch salt and ground black pepper to taste', '6 each corn tortillas', '1 serving avocado oil cooking spray']","['1   Heat oil in a skillet. Add onion and cook until soft and translucent, 3 to 5 minutes. Add garlic and cook until fragrant, about 1 minute. Add green chiles and Mexican tomato sauce; stir to combine. Add chicken, Neufchatel cheese, and Mexican cheese blend. Cook and stir until cheeses have melted and mixture is completely warmed, about 3 minutes. Season with salt and pepper.', '2   Heat tortillas in a skillet or directly on the grates of a gas stove until soft and pliable. Place 3 tablespoons of chicken mixture down the center of each tortilla. Fold over and roll into taquitos.', '3   Preheat an air fryer to 400 degrees F (200 degrees C).', '4   Place taquitos in the air fryer basket, making sure they are not touching, and mist with avocado oil. Cook in batches if necessary. Cook until golden brown and crispy, 6 to 9 minutes. Turn taquitos over, mist with avocado oil, and air fry for an additional 3 to 5 minutes.']",['Per Serving:  174 calories; protein 10.3g; carbohydrates 12.9g; fat 9.2g; cholesterol 32.6mg; sodium 216.6mg.']
https://www.allrecipes.com/recipe/269890/air-fryer-roasted-veggies/,Air-Fryer Roasted Veggies,20 mins,10 mins,30 mins,4,2 cups,"['½ cup diced zucchini', '½ cup diced summer squash', '½ cup diced mushrooms', '½ cup diced cauliflower', '½ cup diced asparagus', '½ cup diced sweet red pepper', '2 teaspoons vegetable oil', '¼ teaspoon salt', '¼ teaspoon ground black pepper', '1/4 teaspoon seasoning, or more to taste']","['1   Preheat the air fryer to 360 degrees F (180 degrees C).', '2   Add vegetables, oil, salt, pepper, and desired seasoning to a bowl. Toss to coat; arrange in fryer basket.', '3   Cook vegetables for 10 minutes, stirring after 5 minutes.']",['Per Serving:  37 calories; protein 1.4g; carbohydrates 3.4g; fat 2.4g; sodium 152.2mg.']
https://www.allrecipes.com/recipe/8351246/big-mac-burritos/,Big Mac® Burritos,25 mins,15 mins,40 mins,6,6 burritos,"['¼ cup mayonnaise', '1 tablespoon sugar-free ketchup', '1 teaspoon mustard', '1 teaspoon pickle juice', '1 teaspoon apple cider vinegar', '1 ¼ teaspoons salt, divided', '¾ teaspoon ground black pepper, divided', '12 slices dill pickle', '1 pound ground beef', '½ cup diced onion', '2 teaspoons Worcestershire sauce', '6 (8 inch) low-carb tortillas', '1 ½ cups shredded Cheddar cheese', 'avocado oil cooking spray', '1 teaspoon sesame seeds, or to taste (Optional)', '1 ½ cups shredded romaine lettuce, or to taste']","['1   Mix mayonnaise, ketchup, mustard, pickle juice, vinegar, ¼ teaspoon salt, and ¼ teaspoon pepper together in a small bowl until well combined. Cut each pickle slice in quarters for 48 total pieces. Set both aside.', '2   Heat a skillet over medium-high heat. Add ground beef and cook, crumbling with a spoon and stirring often, until browned, 5 to 7 minutes. Drain grease (if desired). Add onion to the beef and cook for 2 minutes. Stir in Worcestershire sauce, remaining 1 teaspoon salt, and remaining ½ teaspoon pepper. Remove from the heat.', '3   Place one tortilla on a work surface. Add ½ cup Cheddar cheese. Top with about ½ cup beef mixture, 8 pieces pickle, and about 1 teaspoon sauce. Fold in the sides of the tortilla and roll over the filling into a burrito. Place burrito, seam-side down, on a plate while you prepare the remaining burritos.', '4   Spray each burrito with cooking spray and sprinkle with sesame seeds. Place, seam-side down, in the air fryer basket.', '5   Air-fry at 375 degrees F (190 degrees C) until golden and toasted, 5 to 7 minutes.', '6   Serve with the remaining sauce and shredded lettuce.']",['Per Serving:  524 calories; fat 41.5g; cholesterol 104mg; sodium 1205.7mg; carbohydrates 19g; protein 26.8g.']
https://www.allrecipes.com/recipe/279505/air-fryer-roasted-garlic/,Air Fryer Roasted Garlic,5 mins,20 mins,25 mins,4,4 servings,"['1 head garlic', 'aluminum foil', '1 teaspoon extra-virgin olive oil', '¼ teaspoon salt', '¼ teaspoon ground black pepper']","['1   Preheat the air fryer to 380 degrees F (190 degrees C).', '2   Cut the top off the head of garlic and place on a square piece of aluminum foil. Bring the foil up and around garlic. Pour olive oil on top and season with salt and pepper. Close ends of foil over garlic, creating a pouch.', '3   Air fry until garlic is soft, 16 to 20 minutes. Open the foil pouch very carefully, as hot steam will escape.']",['Per Serving:  32 calories; protein 0.9g; carbohydrates 4.7g; fat 1.2g; sodium 147.8mg.']
https://www.allrecipes.com/recipe/280935/air-fryer-tilapia-with-fresh-lemon-pepper/,Air Fryer Tilapia with Fresh Lemon Pepper,10 mins,10 mins,20 mins,4,4 tilapia fillets,"['4 (6 ounce) tilapia fillets', '2 tablespoons lemon zest', '2 tablespoons olive oil', '1 ½ teaspoons coarsely ground black peppercorns', '½ teaspoon salt', '2 cloves garlic, minced', '1 pinch paprika', 'cooking spray', '1 sprig parsley, chopped, or more to taste', '4 wedges lemon']","['1   Preheat the air fryer to 400 degrees F (200 degrees C) for 3 minutes.', '2   While fryer is preheating, rinse tilapia fillets and pat dry with a paper towel.', '3   Combine lemon zest, olive oil, pepper, salt, and garlic in a bowl. Rub spice mixture over the tilapia. Sprinkle lightly with paprika. Spray the air fryer basket with cooking spray and place the filets inside, coated side up.', '4   Air fry until fish can be flaked with a fork, 7 to 10 minutes. Do not crowd the fish filets; you may need to fry a second batch, depending on the size of your air fryer.', '5   Remove tilapia to a plate, garnish with chopped parsley, and serve with lemon wedges.']",['Per Serving:  239 calories; protein 35.1g; carbohydrates 3.4g; fat 9.2g; cholesterol 61.6mg; sodium 371.5mg.']
https://www.allrecipes.com/recipe/272428/dry-rub-air-fried-chicken-wings/,Dry-Rub Air-Fried Chicken Wings,10 mins,35 mins,45 mins,2,8 wings,"['1 tablespoon dark brown sugar', '1 tablespoon sweet paprika', '½ tablespoon kosher salt', '1 teaspoon garlic powder', '1 teaspoon onion powder', '1 teaspoon poultry seasoning', '½ teaspoon mustard powder', '½ teaspoon freshly ground black pepper', '8 chicken wings, or more as needed']","['1   Preheat air fryer to 350 degrees F (175 degrees C).', '2   Whisk together brown sugar, paprika, salt, garlic powder, onion powder, poultry seasoning, mustard powder, and pepper in a large bowl. Toss in chicken wings and rub the seasonings into them with your hands until fully coated.', '3   Arrange wings in the basket of the preheated air fryer, standing up on their ends and leaning against each other and the wall of the basket.', '4   Cook until wings are tender inside and golden brown and crisp on the outside, about 35 minutes. Transfer wings to a plate and serve hot.']",['Per Serving:  318 calories; protein 25.9g; carbohydrates 11.3g; fat 18.7g; cholesterol 77.3mg; sodium 1519.9mg.']
https://www.allrecipes.com/recipe/278806/air-fryer-chicken-cordon-bleu/,Air Fryer Chicken Cordon Bleu,15 mins,20 mins,40 mins,2,2 servings,"['2 boneless, skinless chicken breasts', 'salt and ground black pepper to taste', '1 tablespoon Dijon mustard', '4 slices deli Swiss cheese', '4 slices deli ham', '2 toothpicks', '¼ cup all-purpose flour', '1 egg, beaten', '1 cup panko bread crumbs', '⅓ cup grated Parmesan cheese', 'cooking spray']","['1   Set 1 chicken breast on a cutting board. Hold a sharp knife parallel to the cutting board and along one long side of the breast; cut chicken breast almost in half, leaving breast attached at one side. Open breast so it lies flat like a book and cover with plastic wrap. Lightly pound with the flat side of a meat mallet to 1/4-inch thickness. Repeat with remaining chicken breast.', '2   Season each chicken breast with salt and pepper. Spread Dijon mustard on top. Place 1 slice of cheese on each breast. Top each with 2 slices of ham and 1 slice of cheese. Roll each breast up and secure with a toothpick.', '3   Place flour in a shallow bowl. Place egg in a second bowl. Mix panko bread crumbs and grated Parmesan in a third bowl.', '4   Preheat an air fryer to 350 degrees F (175 degrees C).', '5   Dip chicken first in flour, followed by egg, and finally roll in the bread crumb mixture. Spray chicken rolls with nonstick spray and let sit for 5 minutes while the air fryer preheats.', '6   Place chicken in the basket of the preheated air fryer and cook for 10 minutes. Spray any chalky spots with nonstick spray again. Cook until chicken is no longer pink in the center, 8 minutes more.']",['Per Serving:  728 calories; protein 63.7g; carbohydrates 56.9g; fat 31.6g; cholesterol 253.4mg; sodium 1663.5mg.']
https://www.allrecipes.com/recipe/271044/air-fryer-rib-eye-steak/,Air Fryer Rib-Eye Steak,5 mins,15 mins,2 hrs 25 mins,2,2 steaks,"['2 rib-eye steaks, cut 1 1/2- inch thick', '4 teaspoons grill seasoning (such as Montreal Steak Seasoning®)', '¼ cup olive oil', '½ cup reduced-sodium soy sauce']","['1   Combine steaks, soy sauce, olive oil, and seasoning in a large resealable bag. Marinate meat for at least 2 hours.', '2   Remove steaks from bag and discard the marinade. Pat excess oil off the steaks.', '3   Add about 1 tablespoon water to the bottom of the air fryer pan to prevent it from smoking during the cooking process.', '4   Preheat the air fryer to 400 degrees F (200 degrees C).', '5   Add steaks to air fryer and cook for 7 minutes. Turn steaks and cook for another 7 minutes until steak is medium rare. For a medium steak, increase the total cook time to 16 minutes, flipping steak after 8 minutes.', '6   Remove steaks, keep warm, and let sit for about 4 minutes before serving.']",['Per Serving:  652 calories; protein 44g; carbohydrates 7.5g; fat 49.1g; cholesterol 164.8mg; sodium 4043.7mg.']
https://www.allrecipes.com/recipe/275812/air-fryer-keto-chicken-wings/,Air Fryer Keto Chicken Wings,5 mins,15 mins,20 mins,5,5 servings,"['3 pounds chicken wings', '1 tablespoon taco seasoning mix', '2 teaspoons olive oil']","['1   Combine chicken wings, taco seasoning, and oil in a resealable plastic bag. Shake to coat.', '2   Preheat the air fryer to 350 degrees F (175 degrees C) for 2 minutes.', '3   Place wings in the air fryer and cook for 12 minutes, turning after 6 minutes. Serve immediately.']",['Per Serving:  220 calories; protein 18.3g; carbohydrates 1.2g; fat 15.1g; cholesterol 57.1mg; sodium 187mg.']
https://www.allrecipes.com/recipe/268185/sexy-air-fried-meatloaf/,Sexy Air-Fried Meatloaf,10 mins,45 mins,1 day 55 mins,4,4 servings,"['½ pound ground pork', '½ pound ground veal', '1 large egg', '¼ cup chopped fresh cilantro', '¼ cup gluten-free bread crumbs', '2 medium spring onions, diced', '½ teaspoon ground black pepper', '½ teaspoon Sriracha salt', '½ cup ketchup', '2 teaspoons gluten-free chipotle chili sauce', '1 teaspoon olive oil', '1 teaspoon blackstrap molasses']","['1   Preheat the air fryer to 400 degrees F (200 degrees C).', '2   Combine pork and veal in a nonstick baking dish that fits inside the air fryer basket. Make a well and add egg, cilantro, bread crumbs, spring onions, black pepper, and 1/2 teaspoon of Sriracha salt. Mix well using your hands. Form a loaf inside the baking dish.', '3   Combine ketchup, chipotle chili sauce, olive oil, and molasses in a small bowl and whisk well. Set aside, but do not refrigerate.', '4   Cook meatloaf in the air fryer for 25 minutes without opening the basket. Remove meatloaf and top with ketchup mixture, covering the top completely. Return meatloaf to air fryer and bake until internal temperature reaches 160 degrees F (71 degrees C), about 7 minutes more.', '5   Turn off air fryer and let meatloaf rest inside for 5 minutes. Take meatloaf out and let rest 5 minutes more before slicing and serving.']",['Per Serving:  272 calories; protein 22.1g; carbohydrates 13.3g; fat 14.4g; cholesterol 123.5mg; sodium 536.1mg.']
https://www.allrecipes.com/recipe/260624/air-fried-crumbed-fish/,Air-Fried Crumbed Fish,10 mins,12 mins,22 mins,4,4 fillets,"['1 cup dry bread crumbs', '¼ cup vegetable oil', '4 flounder fillets', '1 egg, beaten', '1 lemon, sliced']","['1   Preheat an air fryer to 350 degrees F (180 degrees C).', '2   Mix bread crumbs and oil together in a bowl. Stir until mixture becomes loose and crumbly.', '3   Dip fish fillets into the egg; shake off any excess. Dip fillets into the bread crumb mixture; coat evenly and fully.', '4   Lay coated fillets gently in the preheated air fryer. Cook until fish flakes easily with a fork, about 12 minutes. Garnish with lemon slices.']",['Per Serving:  354 calories; protein 26.9g; carbohydrates 22.5g; fat 17.7g; cholesterol 106.7mg; sodium 308.9mg.']
https://www.allrecipes.com/recipe/275430/air-fried-sesame-crusted-cod-with-snap-peas/,Air-Fried Sesame-Crusted Cod with Snap Peas,10 mins,20 mins,30 mins,4,4 servings,"['4 (5 ounce) cod fillets', 'salt and ground black pepper to taste', '3 tablespoons butter, melted', '2 tablespoons sesame seeds', 'vegetable oil', '2 (6 ounce) packages sugar snap peas', '3 cloves garlic, thinly sliced', '1 medium orange, cut into wedges']","['1   Brush the air fryer basket with vegetable oil and preheat to 400 degrees F (200 degrees C).', '2   Thaw fish if frozen; blot dry with paper towels, and sprinkle lightly with salt and pepper.', '3   Stir together butter and sesame seeds in a small bowl. Set aside 2 tablespoons of the butter mixture for the fish. Toss peas and garlic with remaining butter mixture and place in the air fryer basket.', '4   Cook peas in the preheated air fryer in batches, if needed, until just tender, tossing once, about 10 minutes. Remove and keep warm while cooking fish.', '5   Brush fish with 1/2 of the remaining butter mixture. Place fillets in air fryer basket. Cook 4 minutes; turn fish. Brush with remaining butter mixture. Cook 5 to 6 minutes more or until fish begins to flake when tested with a fork. Serve with snap peas and orange wedges.']",['Per Serving:  364 calories; protein 31.4g; carbohydrates 22.9g; fat 15.2g; cholesterol 74.8mg; sodium 201.5mg.']
https://www.allrecipes.com/recipe/286242/crispy-air-fryer-chicken/,Crispy Air Fryer Chicken,15 mins,40 mins,1 hr 55 mins,4,4 servings,"['2 pounds bone-in, skin-on chicken pieces', '2 cups buttermilk', '½ cup hot pepper sauce', '3 teaspoons kosher salt, divided', '2 cups all-purpose flour', '1 teaspoon garlic powder', '1 teaspoon onion powder', '½ teaspoon dried oregano', '½ teaspoon ground black pepper', '¼ teaspoon ground cayenne pepper']","['1   Trim chicken of excess fat and place in a large bowl. Combine buttermilk, hot sauce, and 2 teaspoons salt in a bowl and pour over chicken. Make sure all chicken pieces are coated, cover, and refrigerate for at least 1 hour, up to overnight.', '2   Preheat an air fryer to 400 degrees F (200 degrees C).', '3   Combine flour, remaining 1 teaspoon salt, garlic powder, onion powder, oregano, pepper, and cayenne in a shallow bowl or pie dish. Working with one piece at a time, remove chicken pieces from buttermilk and shake off excess. Place in flour mixture and turn to coat. Place coated chicken in the basket of the air fryer, working in batches as necessary to not overcrowd the basket.', '4   Cook in the hot air fryer until chicken is golden, no longer pink in the center, and the juices run clear, 20 to 25 minutes, flipping halfway through. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).', '5   Repeat with remaining chicken.']",['Per Serving:  570 calories; protein 41.5g; carbohydrates 55.3g; fat 19g; cholesterol 102mg; sodium 2402.9mg.']
https://www.allrecipes.com/recipe/8340433/air-fried-bang-bang-salmon/,Air-Fried Bang Bang Salmon,10 mins,10 mins,20 mins,4,4 servings,"['⅓ cup mayonnaise', '3 tablespoons sweet chili sauce', '1 tablespoon Sriracha sauce', '4 (5 ounce) salmon fillets', 'cooking spray', '1 tablespoon thinly sliced green onion, or to taste']","['1   Preheat an air fryer to 400 degrees F (200 degrees C).', '2   Prepare sauce by whisking mayonnaise, chili sauce, and Sriracha together in a small bowl until well blended.', '3   Spread 1 tablespoon sauce over the top of each salmon fillet. Reserve remaining sauce for serving.', '4   Lightly coat the air fryer basket with cooking spray. Place fillets in the air fryer basket with the sauce facing up.', '5   Air-fry until salmon flakes easily with a fork, about 10 minutes.', '6   To serve, drizzle salmon with extra sauce and sprinkle green onion over top.']",['Per Serving:  413 calories; fat 30g; cholesterol 90.7mg; sodium 474.3mg; carbohydrates 5.9g; protein 28.5g.']
https://www.allrecipes.com/recipe/276798/air-fryer-pork-chops-no-breading/,Air Fryer Pork Chops (No Breading),5 mins,20 mins,25 mins,4,4 pork chops,"['2 tablespoons brown sugar', '1 tablespoon Worcestershire sauce', '1 tablespoon reduced-sodium soy sauce', '1 teaspoon lemon juice', '1 clove minced garlic', '¼ teaspoon freshly ground black pepper', '1 dash Sriracha sauce (Optional)', '4 (5 ounce) boneless, center-cut pork chops']","['1   Combine brown sugar, Worcestershire sauce, soy sauce, lemon juice, garlic, pepper and Sriracha sauce in a small bowl.', '2   Preheat an air fryer to 400 degrees F (200 degrees C) for 2 minutes.', '3   Place pork chops in a 6-inch silicone cake pan and pour 1/2 of the brown sugar-soy sauce on top. Transfer the silicone pan to the air fryer basket.', '4   Cook in the preheated air fryer for 9 minutes. Turn pork chops and cook for another 9 minutes. Pour remaining sauce on top of pork chops and serve immediately.']",['Per Serving:  192 calories; protein 18.2g; carbohydrates 8.3g; fat 9.2g; cholesterol 48.2mg; sodium 224.7mg.']
https://www.allrecipes.com/recipe/275390/air-fryer-sausage-patties/,Air Fryer Sausage Patties,5 mins,10 mins,15 mins,4,4 servings,"['1 (12 ounce) package sausage patties (such as Johnsonville®)', '1 serving nonstick cooking spray']","['1   Preheat an air fryer to 400 degrees F (200 degrees C).', '2   Place sausage patties into the basket in 1 layer, working in batches if necessary.', '3   Cook in the preheated air fryer for 5 minutes. Pull the basket out, turn sausage over, and cook until an instant-read thermometer inserted into the center of a patty reads 160 degrees F (70 degrees C), about 3 minutes more.']",['Per Serving:  145 calories; protein 14.1g; carbohydrates 0.7g; fat 9g; cholesterol 45.6mg; sodium 393.3mg.']
https://www.allrecipes.com/recipe/286357/air-fryer-hamburger-patties/,Air Fryer Hamburger Patties,10 mins,10 mins,20 mins,4,4 hamburger patties,"['1 pound 80% lean ground beef', '2 tablespoons melted butter', '1 tablespoon beef base (such as Better than Bouillon®)', 'freshly ground black pepper to taste']","['1   Preheat an air fryer to 400 degrees F (195 degrees C).', '2   Form beef into 4 patties, approximately 3/4 inches thick and 4 1/2 inches in diameter. Make the patties slightly bigger than the buns to allow for shrinkage.', '3   Whisk together warm melted butter and beef soup base in a small bowl. Brush lightly onto both sides of patties and season with pepper. Set patties into the air fryer basket. Depending on the size of your air fryer, you may need to cook them in batches.', '4   Air-fry patties for 7 minutes, flipping halfway through, for medium doneness. For well done, air-fry for an additional 2 minutes.']",['Per Serving:  279 calories; protein 23.1g; fat 20.1g; cholesterol 94.3mg; sodium 870.6mg.']
https://www.allrecipes.com/recipe/272426/air-fryer-blackened-chicken-breast/,Air Fryer Blackened Chicken Breast,10 mins,20 mins,40 mins,2,2 servings,"['2 teaspoons paprika', '1 teaspoon ground thyme', '1 teaspoon cumin', '½ teaspoon cayenne pepper', '½ teaspoon onion powder', '½ teaspoon black pepper', '¼ teaspoon salt', '2 teaspoons vegetable oil', '2 (12 ounce) skinless, boneless chicken breast halves']","['1   Combine paprika, thyme, cumin, cayenne pepper, onion powder, black pepper, and salt together in a bowl. Transfer spice mixture to a flat plate.', '2   Rub oil over each chicken breast until fully coated. Roll each piece of chicken in blackening spice mixture, making sure to press down so spice sticks on all sides. Let sit for 5 minutes while you preheat the air fryer.', '3   Preheat an air fryer to 360 degrees F (175 degrees C) for 5 minutes.', '4   Place chicken in the basket of the air fryer and cook for 10 minutes. Flip and cook an additional 10 minutes. Transfer chicken to a plate and let rest for 5 minutes before serving.']",['Per Serving:  432 calories; protein 79.4g; carbohydrates 3.2g; fat 9.5g; cholesterol 197.7mg; sodium 515.8mg.']
https://www.allrecipes.com/recipe/278708/air-fryer-chicken-katsu-with-homemade-katsu-sauce/,Air Fryer Chicken Katsu with Homemade Katsu Sauce,20 mins,20 mins,40 mins,4,4 servings,"['½ cup ketchup', '2 tablespoons soy sauce', '1 tablespoon brown sugar', '1 tablespoon sherry', '2 teaspoons Worcestershire sauce', '1 teaspoon minced garlic']","['1   Whisk ketchup, soy sauce, brown sugar, sherry, Worcestershire sauce, and garlic together in a bowl until sugar has dissolved. Set katsu sauce aside.', '2   Preheat an air fryer to 350 degrees F (175 degrees C).', '3   Meanwhile, lay chicken pieces on a clean work surface. Season with salt and pepper.', '4   Place beaten eggs in a flat dish. Pour bread crumbs into a second flat dish. Dredge chicken pieces in egg and then in bread crumbs. Repeat by dredging chicken in egg and then bread crumbs again, pressing down so that the bread crumbs stick to the chicken.', '5   Place chicken pieces in the basket of the pre-heated air fryer. Spray the tops with nonstick cooking spray.', '6   Air fry for 10 minutes. Flip chicken pieces over using a spatula and spray the tops with nonstick cooking spray. Cook for 8 minutes more. Transfer chicken to a cutting board and slice. Serve with katsu sauce.']",['Per Serving:  318 calories; protein 32g; carbohydrates 41.2g; fat 6.7g; cholesterol 157.6mg; sodium 1164.4mg.']
https://www.allrecipes.com/recipe/277072/air-fried-shrimp/,Air-Fried Shrimp,5 mins,10 mins,15 mins,4,4 servings,"['1 tablespoon butter, melted', '1 teaspoon lemon juice', '½ teaspoon garlic granules', '⅛ teaspoon salt', '1 pound large shrimp - peeled, deveined, and tails removed', 'perforated parchment paper', '⅛ cup freshly grated Parmesan cheese']","['1   Place melted butter in a medium bowl. Mix in lemon juice, garlic granules, and salt. Add shrimp and toss to coat.', '2   Line air fryer basket with perforated parchment paper. Place shrimp in the air fryer basket and sprinkle with Parmesan cheese.', '3   Cook shrimp in the air fryer at 400 degrees F (200 degrees C) until shrimp are bright pink on the outside and the meat is opaque, about 8 minutes.']",['Per Serving:  125 calories; protein 19.6g; carbohydrates 0.5g; fat 4.6g; cholesterol 182.4mg; sodium 329.7mg.']
https://www.allrecipes.com/recipe/269948/air-fryer-rotisserie-chicken/,Air Fryer Rotisserie Chicken,5 mins,1 hr,1 hr 15 mins,6,6 servings,"['1 tablespoon sea salt', '2 teaspoons ground paprika', '1 teaspoon onion powder', '1 teaspoon ground thyme', '1 teaspoon ground white pepper', '½ teaspoon ground black pepper', '½ teaspoon cayenne pepper', '½ teaspoon garlic powder', '3 tablespoons vegetable oil', '1 (4 pound) whole fryer chicken, giblets removed']","[""1   Preheat an air fryer to 350 degrees F (175 degrees C) according to manufacturer's instructions."", '2   Mix salt, paprika, onion powder, thyme, white pepper, black pepper, cayenne, and garlic powder together in a small bowl.', '3   Rub 1/2 of the oil over chicken, then half of the spice mixture.', '4   Cook in the preheated air fryer for 30 minutes. Carefully remove chicken from the fryer.', '5   Flip chicken over. Oil the other side and sprinkle with remaining spice mixture. Return to the air fryer and continue to cook until no longer pink at the bone and the juices run clear, about 30 minutes more. An instant-read thermometer inserted into the thickest part of the thigh, near the bone, should read 165 degrees F (74 degrees C).', '6   Remove from the fryer, cover with a doubled sheet of aluminum foil, and allow to rest in a warm area for 10 minutes before slicing.']",['Per Serving:  351 calories; protein 42.8g; carbohydrates 1.5g; fat 18.3g; cholesterol 127.6mg; sodium 1008.4mg.']
https://www.allrecipes.com/recipe/165522/baked-parmesan-crusted-chicken/,Baked Parmesan-Crusted Chicken,25 mins,1 hr,1 hr 25 mins,6,6 chicken breasts,"['¾ cup butter', '2 cloves garlic, minced', '1 cup dry bread crumbs', '⅓ cup grated Parmesan cheese', '2 tablespoons chopped fresh thyme', '2 tablespoons chopped fresh basil', '2 tablespoons chopped fresh oregano', '¼ teaspoon pepper', '½ teaspoon salt', '6 (4 ounce) skinless, boneless chicken breast halves']","['1   Preheat oven to 350 degrees F (175 degrees C).', '2   Melt the butter with the garlic in a saucepan over medium heat. When the butter starts to bubble, remove from the heat and allow to cool slightly. Stir the breadcrumbs together with the Parmesan cheese, thyme, basil, oregano, pepper, and salt in a bowl. Dip the chicken breasts in the butter, then press into the seasoned bread crumbs. Place the chicken into a 9x13 inch baking dish.', '3   Bake in the preheated oven until the chicken is golden brown and no longer pink in the center, 50 to 55 minutes.']",['Per Serving:  423 calories; protein 28.1g; carbohydrates 14g; fat 28g; cholesterol 129.5mg; sodium 613.6mg.']
https://www.allrecipes.com/recipe/23260/simple-hamburger-stroganoff/,Simple Hamburger Stroganoff,20 mins,10 mins,30 mins,6,6 servings,"['1 (16 ounce) package egg noodles', '1 pound lean ground beef', '1 (.75 ounce) packet dry brown gravy mix', '1 (8 ounce) package cream cheese', '1 (6 ounce) can chopped mushrooms, with liquid', '½ cup milk', '1 (8 ounce) container sour cream', '2 (10.75 ounce) cans condensed cream of mushroom soup']","['1   Bring a large pot of lightly salted water to a boil. Add egg noodles and cook for 8 to 10 minutes or until al dente; drain.', '2   In a skillet over medium heat, brown the ground beef until no pink shows, about 5 minutes; drain fat.', '3   Mix brown gravy, cream cheese, and mushrooms with hamburger, stirring until cream cheese melts. Add milk, sour cream, and mushroom soup to cooked pasta. Blend hamburger mixture with pasta.']",['Per Serving:  735 calories; protein 28.9g; carbohydrates 60.9g; fat 42g; cholesterol 159.2mg; sodium 1134.3mg.']
https://www.allrecipes.com/recipe/241702/slow-cooker-cilantro-lime-chicken-tacos/,Slow Cooker Cilantro-Lime Chicken Tacos,15 mins,5 hrs,5 hrs 15 mins,10,30 tacos,"['3 sheets aluminum foil, rolled into balls', '1 (5 pound) whole chicken', ""1 teaspoon seasoned salt (such as Pappy's Choice®), or more to taste"", '8 cloves garlic, or more to taste, crushed', '8 limes, quartered', '½ cup white wine', '20 corn tortillas, warmed', '1 bunch cilantro, chopped']","['1   Put aluminum foil balls in the bottom of a slow cooker crock.', ""2   Season chicken with seasoned salt. Rub half the garlic on the inside surfaces of the chicken's cavity and leave them inside. Squeeze 8 lime quarters into the cavity; drop the squeezed quarters into the cavity. Place the chicken atop the foil balls. Squeeze 8 more lime quarters over the outside of the chicken; drop squeezed lime quarters into the bottom of the crock. Rub remaining garlic over the outside of the chicken and put garlic in the bottom of the crock. Pour white wine into the crock."", '3   Cook on Low until the chicken meat pulls apart easily, 5 to 6 hours.', '4   Remove chicken to a cutting board. Remove meat from bones and shred completely. Serve chicken on warmed tortillas with cilantro for topping and lime wedge.']",['Per Serving:  358 calories; protein 35.6g; carbohydrates 30.3g; fat 10.1g; cholesterol 95.8mg; sodium 215.7mg.']
https://www.allrecipes.com/recipe/242348/sloppy-tots/,Sloppy Tots,10 mins,25 mins,35 mins,6,6 servings,"['1 (16 ounce) package frozen bite-size potato nuggets (such as Tater Tots®)', '1 pound ground beef', '1 (15.5 ounce) can sloppy joe sauce', '½ cup shredded Cheddar cheese, or as desired']","['1   Preheat oven to 425 degrees F (220 degrees C). Arrange potato nuggets in a single layer on a baking sheet.', '2   Bake in the preheated oven until light golden and crisp, 20 to 24 minutes.', '3   Heat a large skillet over medium-high heat. Cook and stir beef in the hot skillet until browned and crumbly, 5 to 7 minutes; drain and discard grease. Add sloppy joe sauce and simmer until heated through, 5 to 10 minutes.', '4   Arrange potato nuggets on a plate; top with sloppy joe sauce and Cheddar cheese.']",['Per Serving:  377 calories; protein 18.1g; carbohydrates 28.2g; fat 22.7g; cholesterol 58.5mg; sodium 821.1mg.']
